Observation_id_boris,Observation.id,Subject,Behavior,Modifier_general,Modifier_specific,Behavior_type,Start_sec,Stop_sec,Duration_sec
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,feeding chicks,insect,unidentifiable,POINT,1952.653,1952.653,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,feeding chicks,insect,unidentifiable,POINT,3276.674,3276.674,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,feeding chicks,insect,unidentifiable,POINT,3583.781,3583.781,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,feeding chicks,unidentified,too small,POINT,2235.737,2235.737,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,feeding chicks,unidentified,too small,POINT,2370.97,2370.97,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,cleaning nest,,,POINT,3610.107,3610.107,NA
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,in cavity,None,,STATE,1100.9,1334.634,233.734
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,in cavity,None,,STATE,1371.573,1568.376,196.803
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,in cavity,None,,STATE,2381.18,2901.199,520.019
2018-07-10_18CGum_A_proofed,2018-07-10_18CGum_A,SUBU,in cavity,None,,STATE,3585.984,3610.106,24.122
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,head out,,,POINT,1145.552,1145.552,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,head out,,,POINT,2280.079,2280.079,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,head out,,,POINT,2580.583,2580.583,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,head out,,,POINT,3471.27,3471.27,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,head out,,,POINT,3612.31,3612.31,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,feeding chicks,insect,unidentifiable,POINT,737.245,737.245,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,feeding chicks,insect,unidentifiable,POINT,860.861,860.861,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,feeding chicks,insect,unidentifiable,POINT,2246.445,2246.445,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,feeding chicks,insect,unidentifiable,POINT,3286.684,3286.684,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,preening,,,STATE,3665.563,3671.769,6.206
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,preening,,,STATE,3674.572,3692.69,18.118
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,preening,,,STATE,3701.699,3704.001,2.302
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,in cavity,None,,STATE,0,422,422
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,in cavity,None,,STATE,747.948,752.053,4.105
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,in cavity,None,,STATE,863.968,1159.363,295.395
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,in cavity,None,,STATE,1745.248,1927.427,182.179
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,in cavity,None,,STATE,2277.276,2601.209,323.933
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SYRP,in cavity,None,,STATE,3292.291,3621.719,329.428
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,feeding chicks,insect,unidentifiable,POINT,424.626,424.626,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,feeding chicks,insect,unidentifiable,POINT,788.188,788.188,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,feeding chicks,insect,unidentifiable,POINT,1929.429,1929.429,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,feeding chicks,unidentified,obscured,POINT,3715.713,3715.713,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,feeding chicks,unidentified,too small,POINT,2666.468,2666.468,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,cleaning nest,,,POINT,2716.615,2716.615,NA
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,in cavity,None,,STATE,803.207,855.256,52.049
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,in cavity,None,,STATE,2692.891,2716.614,23.723
2018-07-10_18CGum_B_proofed,2018-07-10_18CGum_B,SUBU,in cavity,None,,STATE,3738.836,3884.28,145.444
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,head out,,,POINT,93.843,93.843,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,feeding chicks,insect,unidentifiable,POINT,1128.78,1128.78,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,feeding chicks,unidentified,too small,POINT,56.806,56.806,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,feeding chicks,unidentified,too small,POINT,932.88,932.88,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,cleaning nest,,,POINT,971.223,971.223,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,in cavity,None,,STATE,65.021,95.945,30.924
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,in cavity,None,,STATE,939.287,971.222,31.935
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,in cavity,None,,STATE,1166.718,1387.642,220.924
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,in cavity,None,,STATE,2215.361,2605.652,390.291
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SYRP,in cavity,None,,STATE,3120.866,3425.171,304.305
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,head out,,,POINT,1940.888,1940.888,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,feeding chicks,insect,unidentifiable,POINT,801.453,801.453,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,feeding chicks,insect,unidentifiable,POINT,1389.34,1389.34,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,cleaning nest,,,POINT,927.175,927.175,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,cleaning nest,,,POINT,1949.398,1949.398,NA
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,in cavity,None,,STATE,0,55.304,55.304
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,in cavity,None,,STATE,802.376,927.174,124.798
2018-07-10_18CGum_C_proofed,2018-07-10_18CGum_C,SUBU,in cavity,None,,STATE,1419.868,1949.397,529.529
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,feeding chicks,insect,unidentifiable,POINT,75.981,75.981,NA
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,feeding chicks,insect,unidentifiable,POINT,1773.073,1773.073,NA
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,feeding chicks,insect,worm,POINT,757.058,757.058,NA
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,feeding chicks,unidentified,too small,POINT,1645.662,1645.662,NA
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,calling,chur-chur-chur,,POINT,889.493,889.493,NA
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,in cavity,None,,STATE,80.698,103.922,23.224
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,in cavity,None,,STATE,759.177,793.511,34.334
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,in cavity,None,,STATE,1647.063,1668.181,21.118
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SYRP,in cavity,None,,STATE,1774.691,1892.909,118.218
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SUBU,feeding chicks,unidentified,obscured,POINT,499.802,499.802,NA
2018-07-10_18CGum_D_proofed,2018-07-10_18CGum_D,SUBU,in cavity,None,,STATE,524.926,682.399,157.473
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,1780.353,1780.353,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,1813.742,1813.742,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,1965.714,1965.714,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,2016.412,2016.412,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,2366.538,2366.538,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,2586.464,2586.464,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,2638.74,2638.74,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3009.238,3009.238,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3169.066,3169.066,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3172.786,3172.786,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3309.786,3309.786,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3382.702,3382.702,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3392.149,3392.149,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3412.727,3412.727,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,head out,,,POINT,3496.351,3496.351,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,1783.654,1783.654,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,1813.742,1813.742,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,2025.114,2025.114,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,2370.638,2370.638,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,2642.338,2642.338,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,3169.786,3169.786,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,3172.013,3172.013,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,3390.948,3390.948,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,chick,calling,None,,POINT,3413.902,3413.902,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,WOWS,head out,,,POINT,3338.363,3338.363,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,WOWS,stat,,,STATE,1640.865,1651.115,10.25
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,WOWS,stat,,,STATE,3312.905,3321.958,9.053
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,WOWS,feeding chicks,insect,unidentifiable,POINT,1639.49,1639.49,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,WOWS,feeding chicks,insect,unidentifiable,POINT,3313.498,3313.498,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,WOWS,cleaning nest,,,POINT,3338.348,3338.348,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,WOWS,in cavity,None,,STATE,3322.076,3360,37.924
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,OSOP,stat,,,STATE,1705.423,1707.898,2.475
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,OSOP,stat,,,STATE,1754.555,1758.13,3.575
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,OSOP,feeding chicks,unidentified,obscured,POINT,1702.948,1702.948,NA
2018-07-11_5ACross_A_proofed,2018-07-11_5ACross_A,OSOP,feeding chicks,unidentified,obscured,POINT,1752.905,1752.905,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,181.639,181.639,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,781.659,781.659,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,1020.329,1020.329,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,1053.094,1053.094,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,1708.003,1708.003,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,1741.822,1741.822,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,1778.944,1778.944,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,2482.825,2482.825,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,2630.497,2630.497,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,2661.219,2661.219,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,feeding chicks,unidentified,unidentifiable,POINT,2763.26,2763.26,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,cleaning nest,,,POINT,804.061,804.061,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,cleaning nest,,,POINT,1079.88,1079.88,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,cleaning nest,,,POINT,1797.06,1797.06,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,cleaning nest,,,POINT,2509.058,2509.058,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,cleaning nest,,,POINT,2779.557,2779.557,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,in cavity,brooding,,STATE,788.733,804.06,15.327
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,in cavity,brooding,,STATE,1059.43,1079.879,20.449
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,in cavity,brooding,,STATE,1787.231,1797.059,9.828
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,in cavity,brooding,,STATE,2494.432,2509.057,14.625
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,WOWS,in cavity,brooding,,STATE,2770.48,2779.556,9.076
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,OSOP,feeding chicks,unidentified,unidentifiable,POINT,986.519,986.519,NA
2018-07-11_5ACross_B_proofed,2018-07-11_5ACross_B,OSOP,feeding chicks,unidentified,unidentifiable,POINT,3724.215,3724.215,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,chick,head out,,,POINT,3364.562,3364.562,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,fruit,huckle or blueberry,POINT,1855.686,1855.686,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,1091.716,1091.716,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,2487.737,2487.737,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,2675.548,2675.548,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,2804.275,2804.275,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,3026.768,3026.768,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,3670.469,3670.469,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,insect,unidentifiable,POINT,3832.688,3832.688,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,unidentified,obscured,POINT,409.844,409.844,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,feeding chicks,unidentified,too small,POINT,2730.326,2730.326,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,cleaning nest,,,POINT,437.454,437.454,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,cleaning nest,,,POINT,1101.95,1101.95,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,cleaning nest,,,POINT,3318.515,3318.515,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,in cavity,brooding,,STATE,413.032,437.453,24.421
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,in cavity,brooding,,STATE,1094.576,1101.925,7.349
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,WOWS,in cavity,brooding,,STATE,3306.211,3318.514,12.303
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,OSOP,feeding chicks,fruit,huckle or blueberry,POINT,417.529,417.529,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,OSOP,feeding chicks,fruit,huckle or blueberry,POINT,3753.024,3753.024,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,364.769,364.769,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,2497.305,2497.305,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,2546.301,2546.301,NA
2018-07-11_5ACross_C_proofed,2018-07-11_5ACross_C,OSOP,feeding chicks,unidentified,obscured,POINT,2712.814,2712.814,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,chick,head out,,,POINT,436.277,436.277,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,chick,head out,,,POINT,555.131,555.131,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,chick,head out,,,POINT,773.951,773.951,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,chick,head out,,,POINT,1146.646,1146.646,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,chick,head out,,,POINT,1932.661,1932.661,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,chick,head out,,,POINT,2230.581,2230.581,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,chick,head out,,,POINT,2366.134,2366.134,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,stat,,,STATE,0.015,17.778,17.763
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,stat,,,STATE,392.076,413.603,21.527
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,stat,,,STATE,1086.422,1089.142,2.72
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,stat,,,STATE,1562.149,1569.749,7.6
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,stat,,,STATE,1694.184,1704.632,10.448
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,stat,,,STATE,2186.731,2194.4,7.669
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,feeding chicks,fruit,huckle or blueberry,POINT,393.402,393.402,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,feeding chicks,insect,caterpillar,POINT,1695.258,1695.258,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,feeding chicks,insect,unidentifiable,POINT,0.526,0.526,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,feeding chicks,insect,unidentifiable,POINT,1089.143,1089.143,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,feeding chicks,insect,unidentifiable,POINT,1563.197,1563.197,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,feeding chicks,unidentified,obscured,POINT,2187.556,2187.556,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,cleaning nest,,,POINT,38.5,38.5,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,cleaning nest,,,POINT,427.849,427.849,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,cleaning nest,,,POINT,1107.218,1107.218,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,cleaning nest,,,POINT,1717.085,1717.085,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,cleaning nest,,,POINT,2212.968,2212.968,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,in cavity,None,,STATE,17.779,38.4,20.621
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,in cavity,None,,STATE,413.604,427.848,14.244
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,in cavity,None,,STATE,1097.722,1107.217,9.495
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,in cavity,None,,STATE,1704.633,1717.084,12.451
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,WOWS,in cavity,None,,STATE,2194.431,2212.967,18.536
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,OSOP,stat,,,STATE,905.137,928.237,23.1
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,OSOP,stat,,,STATE,952.099,958.972,6.873
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,OSOP,stat,,,STATE,2327.512,2347.486,19.974
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,OSOP,feeding chicks,unidentified,obscured,POINT,906.988,906.988,NA
2018-07-11_5ACross_D_proofed,2018-07-11_5ACross_D,OSOP,feeding chicks,unidentified,obscured,POINT,2328.062,2328.062,NA
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,feeding chicks,fruit,huckle or blueberry,POINT,1435.938,1435.938,NA
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,feeding chicks,insect,unidentifiable,POINT,1813.913,1813.913,NA
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,feeding chicks,unidentified,too small,POINT,502.506,502.506,NA
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,cleaning nest,,,POINT,545.547,545.547,NA
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,cleaning nest,,,POINT,1449.55,1449.55,NA
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,cleaning nest,,,POINT,1826.226,1826.226,NA
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,in cavity,None,,STATE,528.929,545.546,16.617
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,in cavity,None,,STATE,1438.838,1449.549,10.711
2018-07-12_18CNoisy_B_proofed,2018-07-12_18CNoisy_B,PYGS,in cavity,None,,STATE,1817.917,1826.225,8.308
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,fruit,huckle or blueberry,POINT,1576.447,1576.447,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,fruit,unidentifiable,POINT,3822.62,3822.62,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,unidentified,obscured,POINT,1888.134,1888.134,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,unidentified,too small,POINT,181.859,181.859,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,unidentified,too small,POINT,1034.029,1034.029,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,unidentified,too small,POINT,1148.927,1148.927,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,unidentified,too small,POINT,1727.458,1727.458,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,unidentified,too small,POINT,2166.583,2166.583,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,feeding chicks,unidentified,too small,POINT,2959.344,2959.344,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,cleaning nest,,,POINT,201.954,201.954,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,cleaning nest,,,POINT,1050.653,1050.653,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,cleaning nest,,,POINT,1763.884,1763.884,NA
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,in cavity,brooding,,STATE,184.501,201.953,17.452
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,in cavity,brooding,,STATE,1036.479,1050.652,14.173
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,in cavity,brooding,,STATE,1152.177,1161.06,8.883
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,in cavity,brooding,,STATE,1579.218,1586.486,7.268
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,in cavity,brooding,,STATE,1730.159,1749.349,19.19
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,in cavity,brooding,,STATE,1754.783,1763.883,9.1
2018-07-12_18CNoisy_C_proofed,2018-07-12_18CNoisy_C,PYGS,in cavity,brooding,,STATE,1888.461,1910.81,22.349
